item,sector,region,policy,value,co2p,scc
Intensity,non-EITE,OG20,bcr,0.8168663581683999,150,250
Intensity,non-EITE,ROW,LSR,0.7124295342993081,150,250
Intensity,non-EITE,ROW,OBR,0.69567763794387,150,250
Intensity,non-EITE,ROW,ABR,0.7478381751731655,150,250
Intensity,non-EITE,ROW,ibr,0.7295659412536848,150,250
Intensity,non-EITE,ROW,bcr,0.7152052584252333,150,250
Lab,all,chn,LSR,0.08190977340045702,150,250
Lab,all,chn,OBR,0.08027596950619387,150,250
Lab,all,chn,ABR,0.08205172016300111,150,250
Lab,all,chn,ibr,0.07472045772649594,150,250
Lab,all,chn,bcr,0.07540869951030427,150,250
Lab,all,ind,LSR,0.19389114119778839,150,250
Lab,all,ind,OBR,0.18519607542897276,150,250
Lab,all,ind,ABR,0.20249577403137486,150,250
Lab,all,ind,ibr,0.1749531214872757,150,250
Lab,all,ind,bcr,0.1760153460052427,150,250
Lab,all,usa,LSR,-3.445961314271684,150,250
Lab,all,usa,OBR,-3.218527962695761,150,250
Lab,all,usa,ABR,-3.7159130272931162,150,250
Lab,all,usa,ibr,-3.303151540230276,150,250
Lab,all,usa,bcr,-3.26904220107761,150,250
Lab,all,EUR,LSR,0.15216440771443906,150,250
Lab,all,EUR,OBR,0.15060269485764888,150,250
Lab,all,EUR,ABR,0.15490405534370755,150,250
Lab,all,EUR,ibr,0.1489715134232128,150,250
Lab,all,EUR,bcr,0.1479243632164895,150,250
Lab,all,OG20,LSR,0.15203707930686594,150,250
Lab,all,OG20,OBR,0.15930173308862372,150,250
Lab,all,OG20,ABR,0.14944742237439357,150,250
Lab,all,OG20,ibr,0.160520671806208,150,250
Lab,all,OG20,bcr,0.15920231238886196,150,250
Lab,all,ROW,LSR,0.04325021387729944,150,250
Lab,all,ROW,OBR,0.054458867493090146,150,250
Lab,all,ROW,ABR,0.02970727444615573,150,250
Lab,all,ROW,ibr,0.0507155433395301,150,250
Lab,all,ROW,bcr,0.05138552356052095,150,250
Cap,all,chn,LSR,0.0864096285662308,150,250
Cap,all,chn,OBR,0.081229283328077,150,250
Cap,all,chn,ABR,0.09017388197196663,150,250
Cap,all,chn,ibr,0.07662540839465937,150,250
Cap,all,chn,bcr,0.0768001227845927,150,250
Cap,all,ind,LSR,0.22548590859192696,150,250
Cap,all,ind,OBR,0.21118599969829344,150,250
Cap,all,ind,ABR,0.24190881160226496,150,250
Cap,all,ind,ibr,0.20279808181833392,150,250
Cap,all,ind,bcr,0.20302124327788995,150,250
Cap,all,usa,LSR,-2.852295019591633,150,250
Cap,all,usa,OBR,-2.6059622986648323,150,250
Cap,all,usa,ABR,-3.1339684755756436,150,250
Cap,all,usa,ibr,-2.686237513343115,150,250
Cap,all,usa,bcr,-2.6533880397612286,150,250
Cap,all,EUR,LSR,0.1557570386353957,150,250
Cap,all,EUR,OBR,0.14935875212289673,150,250
Cap,all,EUR,ABR,0.16484694811520484,150,250
Cap,all,EUR,ibr,0.14936218064427464,150,250
Cap,all,EUR,bcr,0.14774904127197175,150,250
Cap,all,OG20,LSR,0.20249008026640425,150,250
Cap,all,OG20,OBR,0.20109750999162124,150,250
Cap,all,OG20,ABR,0.20981603968670548,150,250
Cap,all,OG20,ibr,0.20536236135371144,150,250
Cap,all,OG20,bcr,0.2023577975948987,150,250
Cap,all,ROW,LSR,0.1326378439475695,150,250
Cap,all,ROW,OBR,0.1319945104871323,150,250
Cap,all,ROW,ABR,0.13273554845896207,150,250
Cap,all,ROW,ibr,0.1294695533175183,150,250
Cap,all,ROW,bcr,0.12859298283955933,150,250
Welfare,all,chn,LSR,0.046204334690624904,150,250
Welfare,all,chn,OBR,0.010030088538481863,150,250
Welfare,all,chn,ABR,0.0808766192588628,150,250
Welfare,all,chn,ibr,0.014653001351039308,150,250
Welfare,all,chn,bcr,0.010265890511051978,150,250
Welfare,all,ind,LSR,0.2460882749700577,150,250
Welfare,all,ind,OBR,0.2426701689807409,150,250
Welfare,all,ind,ABR,0.25369248666602395,150,250
Welfare,all,ind,ibr,0.22914034884917722,150,250
Welfare,all,ind,bcr,0.23184567425653668,150,250
Welfare,all,usa,LSR,-1.1484598435680171,150,250
Welfare,all,usa,OBR,-1.1180247403755006,150,250
Welfare,all,usa,ABR,-1.283171067203337,150,250
Welfare,all,usa,ibr,-1.2473894533442387,150,250
Welfare,all,usa,bcr,-1.196144083640105,150,250
Welfare,all,EUR,LSR,0.15036302244213484,150,250
Welfare,all,EUR,OBR,0.1320582384622515,150,250
Welfare,all,EUR,ABR,0.17194023235549416,150,250
Welfare,all,EUR,ibr,0.13499540482126982,150,250
Welfare,all,EUR,bcr,0.13182635838682177,150,250
Welfare,all,OG20,LSR,0.060458828089848815,150,250
Welfare,all,OG20,OBR,0.05326596854871024,150,250
Welfare,all,OG20,ABR,0.07922476487500774,150,250
Welfare,all,OG20,ibr,0.06870354915251564,150,250
Welfare,all,OG20,bcr,0.06387836365482347,150,250
Welfare,all,ROW,LSR,-0.1633401622409103,150,250
Welfare,all,ROW,OBR,-0.146786716862346,150,250
Welfare,all,ROW,ABR,-0.1835020241611196,150,250
Welfare,all,ROW,ibr,-0.14557762931839413,150,250
Welfare,all,ROW,bcr,-0.14451545327074378,150,250
Welfare,all,all,LSR,-0.29540998784204353,150,250
Welfare,all,all,OBR,-0.2911550846681821,150,250
Welfare,all,all,ABR,-0.32556302760106126,150,250
Welfare,all,all,ibr,-0.32175584017282155,150,250
Welfare,all,all,bcr,-0.30970929893598953,150,250
Leakage,all,chn,LSR,0.672348660793789,150,250
Leakage,all,chn,OBR,0.5613413847256039,150,250
Leakage,all,chn,ABR,0.7741891660014772,150,250
Leakage,all,chn,ibr,0.5847166706956115,150,250
Leakage,all,chn,bcr,0.5670982701048184,150,250
Leakage,all,ind,LSR,0.35546995136007803,150,250
Leakage,all,ind,OBR,0.32769672776573444,150,250
Leakage,all,ind,ABR,0.37767748788487604,150,250
Leakage,all,ind,ibr,0.32703157182755344,150,250
Leakage,all,ind,bcr,0.32387968350855356,150,250
Leakage,all,EUR,LSR,1.4455018248480622,150,250
Leakage,all,EUR,OBR,1.38608004333372,150,250
Leakage,all,EUR,ABR,1.5074332639796337,150,250
Leakage,all,EUR,ibr,1.3916230527520659,150,250
Leakage,all,EUR,bcr,1.3812070949698274,150,250
Leakage,all,OG20,LSR,1.681831782383521,150,250
Leakage,all,OG20,OBR,1.5794239282651443,150,250
Leakage,all,OG20,ABR,1.8216592154871303,150,250
Leakage,all,OG20,ibr,1.6635564586422258,150,250
Leakage,all,OG20,bcr,1.6277652151689435,150,250
Leakage,all,ROW,LSR,2.1979529352477316,150,250
Leakage,all,ROW,OBR,2.12105556839849,150,250
Leakage,all,ROW,ABR,2.300751431010178,150,250
Leakage,all,ROW,ibr,2.1940001313102058,150,250
Leakage,all,ROW,bcr,2.159235329068475,150,250
Leakage,all,all,LSR,6.353105154633181,150,250
Leakage,all,all,OBR,5.975597652488693,150,250
Leakage,all,all,ABR,6.781710564363296,150,250
Leakage,all,all,ibr,6.160927885227663,150,250
Leakage,all,all,bcr,6.059185592820617,150,250
welfare$,all,chn,LSR,4134.104668357797,150,250
welfare$,all,chn,OBR,4132.609877816903,150,250
welfare$,all,chn,ABR,4135.537394910987,150,250
welfare$,all,chn,ibr,4132.80090560818,150,250
welfare$,all,chn,bcr,4132.619621615201,150,250
welfare$,all,ind,LSR,1237.0505943822484,150,250
welfare$,all,ind,OBR,1237.008414481581,150,250
welfare$,all,ind,ABR,1237.1444314063176,150,250
welfare$,all,ind,ibr,1236.8414546298436,150,250
welfare$,all,ind,bcr,1236.8748387195449,150,250
welfare$,all,usa,LSR,11857.860346362106,150,250
welfare$,all,usa,OBR,11861.511227296412,150,250
welfare$,all,usa,ABR,11841.700892756959,150,250
welfare$,all,usa,ibr,11845.993121076692,150,250
welfare$,all,usa,bcr,11852.140323602698,150,250
welfare$,all,EUR,LSR,8792.402947755269,150,250
welfare$,all,EUR,OBR,8790.795933743879,150,250
welfare$,all,EUR,ABR,8794.297254658619,150,250
welfare$,all,EUR,ibr,8791.053793519657,150,250
welfare$,all,EUR,bcr,8790.775576523025,150,250
welfare$,all,OG20,LSR,7501.164243433668,150,250
welfare$,all,OG20,OBR,7500.6250212331115,150,250
welfare$,all,OG20,ABR,7502.57105663097,150,250
welfare$,all,OG20,ibr,7501.782319820251,150,250
welfare$,all,OG20,bcr,7501.420593426558,150,250
welfare$,all,ROW,LSR,11880.963772220963,150,250
welfare$,all,ROW,OBR,11882.933698750634,150,250
welfare$,all,ROW,ABR,11878.56442962032,150,250
welfare$,all,ROW,ibr,11883.077585027784,150,250
welfare$,all,ROW,bcr,11883.203988246425,150,250
Employment,EITE,chn,LSR,0.015179852073243794,150,250
Employment,EITE,chn,OBR,-0.07247482148934337,150,250
Employment,EITE,chn,ABR,0.1030183810508456,150,250
Employment,EITE,chn,ibr,-0.04504034220919051,150,250
Employment,EITE,chn,bcr,-0.059108146219721824,150,250
Employment,EITE,ind,LSR,0.1832686584169574,150,250
Employment,EITE,ind,OBR,-0.013543721181896728,150,250
Employment,EITE,ind,ABR,0.40893077836408054,150,250
Employment,EITE,ind,ibr,0.06022639809877273,150,250
Employment,EITE,ind,bcr,0.027303273052448063,150,250
Employment,EITE,usa,LSR,-2.061502332097853,150,250
Employment,EITE,usa,OBR,-0.7095675886041097,150,250
Employment,EITE,usa,ABR,-2.8300220390195863,150,250
Employment,EITE,usa,ibr,-0.44032345510246484,150,250
Employment,EITE,usa,bcr,-0.5819115292425736,150,250
Employment,EITE,EUR,LSR,0.21457788595495852,150,250
Employment,EITE,EUR,OBR,-0.11515981396768016,150,250
Employment,EITE,EUR,ABR,0.577121738288966,150,250
Employment,EITE,EUR,ibr,-3.6746426057554515e-4,150,250
Employment,EITE,EUR,bcr,-0.05403607792677789,150,250
Employment,EITE,OG20,LSR,0.7801919630262777,150,250
Employment,EITE,OG20,OBR,0.40900515354447275,150,250
Employment,EITE,OG20,ABR,1.167228634198203,150,250
Employment,EITE,OG20,ibr,0.5317758252840754,150,250
Employment,EITE,OG20,bcr,0.4643089462309291,150,250
Employment,EITE,ROW,LSR,0.7046675676202652,150,250
Employment,EITE,ROW,OBR,0.420618586470356,150,250
Employment,EITE,ROW,ABR,1.0089411220415956,150,250
Employment,EITE,ROW,ibr,0.5022410021106039,150,250
Employment,EITE,ROW,bcr,0.45621339390555793,150,250
Employment,non-EITE,chn,LSR,-0.0015974394665718705,150,250
Employment,non-EITE,chn,OBR,0.007627183244851565,150,250
Employment,non-EITE,chn,ABR,-0.010841410799944384,150,250
Employment,non-EITE,chn,ibr,0.004740027199812147,150,250
Employment,non-EITE,chn,bcr,0.006220497998010721,150,250
Employment,non-EITE,ind,LSR,-0.0051844002298184755,150,250
Employment,non-EITE,ind,OBR,3.8294114035331006e-4,150,250
Employment,non-EITE,ind,ABR,-0.011567830261338674,150,250
Employment,non-EITE,ind,ibr,-0.001703835288047184,150,250
Employment,non-EITE,ind,bcr,-7.725205150577175e-4,150,250
Employment,non-EITE,usa,LSR,0.10433985832132286,150,250
Employment,non-EITE,usa,OBR,0.03591380379306397,150,250
Employment,non-EITE,usa,ABR,0.1432372764853751,150,250
Employment,non-EITE,usa,ibr,0.022286435368168434,150,250
Employment,non-EITE,usa,bcr,0.029452693178089184,150,250
Employment,non-EITE,EUR,LSR,-0.01205340102080621,150,250
Employment,non-EITE,EUR,OBR,0.006468649493784895,150,250
Employment,non-EITE,EUR,ABR,-0.03241824117482528,150,250
Employment,non-EITE,EUR,ibr,2.0525112964797643e-5,150,250
Employment,non-EITE,EUR,bcr,0.0030352024627200436,150,250
Employment,non-EITE,OG20,LSR,-0.036941358198705476,150,250
Employment,non-EITE,OG20,OBR,-0.019366109366314443,150,250
Employment,non-EITE,OG20,ABR,-0.05526707895152638,150,250
Employment,non-EITE,OG20,ibr,-0.025179153007459654,150,250
Employment,non-EITE,OG20,bcr,-0.02198467744134458,150,250
Employment,non-EITE,ROW,LSR,-0.03817651915767328,150,250
Employment,non-EITE,ROW,OBR,-0.022787775064947446,150,250
Employment,non-EITE,ROW,ABR,-0.054660957341745586,150,250
Employment,non-EITE,ROW,ibr,-0.027209781691683865,150,250
Employment,non-EITE,ROW,bcr,-0.02471617272444826,150,250
eb(bn$),all,usa,LSR,499.31474762161884,150,250
eb(bn$),all,usa,OBR,495.92269766299574,150,250
eb(bn$),all,usa,ABR,511.94282637078203,150,250
eb(bn$),all,usa,ibr,506.7352688560999,150,250
eb(bn$),all,usa,bcr,502.76475086142364,150,250
eb(bn$)_global,all,usa,LSR,467.5927566526266,150,250
eb(bn$)_global,all,usa,OBR,466.28835258328786,150,250
eb(bn$)_global,all,usa,ABR,477.22434563129457,150,250
eb(bn$)_global,all,usa,ibr,475.5156743728613,150,250
eb(bn$)_global,all,usa,bcr,472.3013015114476,150,250
netwelf,all,usa,LSR,3.0140138560281997,150,250
netwelf,all,usa,OBR,3.0161715674398017,150,250
netwelf,all,usa,ABR,2.984575000013101,150,250
netwelf,all,usa,ibr,2.976944474941298,150,250
netwelf,all,usa,bcr,2.9950901278729143,150,250
netwelf_globalscc,all,usa,LSR,2.749567524858906,150,250
netwelf_globalscc,all,usa,OBR,2.7691286299207216,150,250
netwelf_globalscc,all,usa,ABR,2.695148814112484,150,250
netwelf_globalscc,all,usa,ibr,2.7166863079884234,150,250
netwelf_globalscc,all,usa,bcr,2.7411354683675464,150,250
emissions_abs,all,chn,LSR,8.083184973641542,150,250
emissions_abs,all,chn,OBR,8.080384240511234,150,250
emissions_abs,all,chn,ABR,8.086146687810903,150,250
emissions_abs,all,chn,ibr,8.081259395323148,150,250
emissions_abs,all,chn,bcr,8.08071325902726,150,250
emissions_abs,all,ind,LSR,1.9205268233303874,150,250
emissions_abs,all,ind,OBR,1.919795070954575,150,250
emissions_abs,all,ind,ABR,1.9213015037776655,150,250
emissions_abs,all,ind,ibr,1.9199516976896496,150,250
emissions_abs,all,ind,bcr,1.9198108520691588,150,250
emissions_abs,all,usa,LSR,2.7159992701342666,150,250
emissions_abs,all,usa,OBR,2.732569914284481,150,250
emissions_abs,all,usa,ABR,2.654309318097649,150,250
emissions_abs,all,usa,ibr,2.67974897362165,150,250
emissions_abs,all,usa,bcr,2.6991455160029156,150,250
emissions_abs,all,EUR,LSR,2.890402018209622,150,250
emissions_abs,all,EUR,OBR,2.8887229059291917,150,250
emissions_abs,all,EUR,ABR,2.8928425991071567,150,250
emissions_abs,all,EUR,ibr,2.8895922621762513,150,250
emissions_abs,all,EUR,bcr,2.889066511480947,150,250
emissions_abs,all,OG20,LSR,4.444818222533115,150,250
emissions_abs,all,OG20,OBR,4.442058545663824,150,250
emissions_abs,all,OG20,ABR,4.449352706437088,150,250
emissions_abs,all,OG20,ibr,4.444975490742914,150,250
emissions_abs,all,OG20,bcr,4.443773757821857,150,250
emissions_abs,all,ROW,LSR,7.479472062982443,150,250
emissions_abs,all,ROW,OBR,7.477244891988908,150,250
emissions_abs,all,ROW,ABR,7.483398880208895,150,250
emissions_abs,all,ROW,ibr,7.480170976824286,150,250
emissions_abs,all,ROW,bcr,7.478891566358129,150,250
CO2 price,EITE,chn,LSR,1.0009113198615552e-6,175,250
CO2 price,EITE,chn,OBR,1.000894845047656e-6,175,250
CO2 price,EITE,chn,ABR,1.0009061983805641e-6,175,250
CO2 price,EITE,chn,ibr,1.0008326492006422e-6,175,250
CO2 price,EITE,chn,bcr,1.0008416945033462e-6,175,250
CO2 price,EITE,ind,LSR,1.0021618596938089e-6,175,250
CO2 price,EITE,ind,OBR,1.0020675067672693e-6,175,250
CO2 price,EITE,ind,ABR,1.002235186037869e-6,175,250
CO2 price,EITE,ind,ibr,1.0019536652987166e-6,175,250
CO2 price,EITE,ind,bcr,1.001967930085196e-6,175,250
CO2 price,EITE,usa,LSR,175.00000096111228,175,250
CO2 price,EITE,usa,OBR,175.00000096365932,175,250
CO2 price,EITE,usa,ABR,389.1290981077853,175,250
CO2 price,EITE,usa,ibr,461.09104172358957,175,250
CO2 price,EITE,usa,bcr,343.350569441806,175,250
CO2 price,EITE,EUR,LSR,1.001660824145414e-6,175,250
CO2 price,EITE,EUR,OBR,1.001646347928469e-6,175,250
CO2 price,EITE,EUR,ABR,1.0016782462748988e-6,175,250
CO2 price,EITE,EUR,ibr,1.001619497192871e-6,175,250
CO2 price,EITE,EUR,bcr,1.0016103757784899e-6,175,250
CO2 price,EITE,OG20,LSR,1.001629057093429e-6,175,250
CO2 price,EITE,OG20,OBR,1.0017134895660704e-6,175,250
CO2 price,EITE,OG20,ABR,1.0015900511946425e-6,175,250
CO2 price,EITE,OG20,ibr,1.0017119816674336e-6,175,250
CO2 price,EITE,OG20,bcr,1.0017012736787067e-6,175,250
CO2 price,EITE,ROW,LSR,1.0004578029702665e-6,175,250
CO2 price,EITE,ROW,OBR,1.0005854829499227e-6,175,250
CO2 price,EITE,ROW,ABR,1.0003154562196974e-6,175,250
CO2 price,EITE,ROW,ibr,1.0005385098712922e-6,175,250
CO2 price,EITE,ROW,bcr,1.000548288307966e-6,175,250
CO2 price,non-EITE,chn,LSR,1.0009113198615552e-6,175,250
CO2 price,non-EITE,chn,OBR,1.000894845047656e-6,175,250
CO2 price,non-EITE,chn,ABR,1.0009061983805641e-6,175,250
CO2 price,non-EITE,chn,ibr,1.0008326492006422e-6,175,250
CO2 price,non-EITE,chn,bcr,1.0008416945033462e-6,175,250
CO2 price,non-EITE,ind,LSR,1.0021618596938089e-6,175,250
CO2 price,non-EITE,ind,OBR,1.0020675067672693e-6,175,250
CO2 price,non-EITE,ind,ABR,1.002235186037869e-6,175,250
CO2 price,non-EITE,ind,ibr,1.0019536652987166e-6,175,250
CO2 price,non-EITE,ind,bcr,1.001967930085196e-6,175,250
CO2 price,non-EITE,usa,LSR,175.0000009611123,175,250
CO2 price,non-EITE,usa,OBR,175.00000096365935,175,250
CO2 price,non-EITE,usa,ABR,175.00000095834682,175,250
CO2 price,non-EITE,usa,ibr,175.0000009627264,175,250
CO2 price,non-EITE,usa,bcr,175.00000096313093,175,250
CO2 price,non-EITE,EUR,LSR,1.001660824145414e-6,175,250
CO2 price,non-EITE,EUR,OBR,1.0016463479284692e-6,175,250
CO2 price,non-EITE,EUR,ABR,1.0016782462748986e-6,175,250
CO2 price,non-EITE,EUR,ibr,1.001619497192871e-6,175,250
CO2 price,non-EITE,EUR,bcr,1.0016103757784897e-6,175,250
CO2 price,non-EITE,OG20,LSR,1.0016290570934285e-6,175,250
CO2 price,non-EITE,OG20,OBR,1.0017134895660702e-6,175,250
CO2 price,non-EITE,OG20,ABR,1.0015900511946423e-6,175,250
CO2 price,non-EITE,OG20,ibr,1.0017119816674336e-6,175,250
CO2 price,non-EITE,OG20,bcr,1.0017012736787067e-6,175,250
CO2 price,non-EITE,ROW,LSR,1.0004578029702665e-6,175,250
CO2 price,non-EITE,ROW,OBR,1.0005854829499225e-6,175,250
CO2 price,non-EITE,ROW,ABR,1.0003154562196976e-6,175,250
CO2 price,non-EITE,ROW,ibr,1.0005385098712922e-6,175,250
CO2 price,non-EITE,ROW,bcr,1.0005482883079658e-6,175,250
Output,EITE,chn,LSR,0.12889647495102352,175,250
Output,EITE,chn,OBR,0.028953040969237342,175,250
Output,EITE,chn,ABR,0.22267433153215777,175,250
Output,EITE,chn,ibr,0.0517977466850672,175,250
Output,EITE,chn,bcr,0.03728077883686787,175,250
Output,EITE,ind,LSR,0.5026203137590723,175,250
Output,EITE,ind,OBR,0.28254336620061604,175,250
Output,EITE,ind,ABR,0.7384044038059479,175,250
Output,EITE,ind,ibr,0.3324425058476743,175,250
Output,EITE,ind,bcr,0.30413584697817075,175,250
Output,EITE,usa,LSR,-6.9280405657710205,175,250
Output,EITE,usa,OBR,-5.050307166331692,175,250
Output,EITE,usa,ABR,-9.02300997945309,175,250
Output,EITE,usa,ibr,-5.857606467877085,175,250
Output,EITE,usa,bcr,-5.554629511924802,175,250
Output,EITE,EUR,LSR,0.48847879335658373,175,250
Output,EITE,EUR,OBR,0.1007236918058263,175,250
Output,EITE,EUR,ABR,0.9002748492206836,175,250
Output,EITE,EUR,ibr,0.2226943839779727,175,250
Output,EITE,EUR,bcr,0.1625826037527034,175,250
Output,EITE,OG20,LSR,1.0162068927042966,175,250
Output,EITE,OG20,OBR,0.6007300532753224,175,250
Output,EITE,OG20,ABR,1.4427010673830676,175,250
Output,EITE,OG20,ibr,0.7252322624321517,175,250
Output,EITE,OG20,bcr,0.6545556750428227,175,250
Output,EITE,ROW,LSR,0.8379145111772512,175,250
Output,EITE,ROW,OBR,0.5094302211537283,175,250
Output,EITE,ROW,ABR,1.186185226066283,175,250
Output,EITE,ROW,ibr,0.6036868914975235,175,250
Output,EITE,ROW,bcr,0.5530274330091789,175,250
Output,non-EITE,chn,LSR,0.027429661305955477,175,250
Output,non-EITE,chn,OBR,0.03891588967874782,175,250
Output,non-EITE,chn,ABR,0.016124485019153312,175,250
Output,non-EITE,chn,ibr,0.033307322892262015,175,250
Output,non-EITE,chn,bcr,0.035580696611337004,175,250
Output,non-EITE,ind,LSR,0.06828571559207575,175,250
Output,non-EITE,ind,OBR,0.07601326170123546,175,250
Output,non-EITE,ind,ABR,0.05996695667025431,175,250
Output,non-EITE,ind,ibr,0.06978430635393718,175,250
Output,non-EITE,ind,bcr,0.07165300696490018,175,250
Output,non-EITE,usa,LSR,-1.619564355518921,175,250
Output,non-EITE,usa,OBR,-1.604363739358039,175,250
Output,non-EITE,usa,ABR,-1.6795579440617603,175,250
Output,non-EITE,usa,ibr,-1.6544971735456993,175,250
Output,non-EITE,usa,bcr,-1.6299042812105369,175,250
Output,non-EITE,EUR,LSR,0.03646970135371408,175,250
Output,non-EITE,EUR,OBR,0.05906832479449786,175,250
Output,non-EITE,EUR,ABR,0.013076886832630308,175,250
Output,non-EITE,EUR,ibr,0.05027725360895463,175,250
Output,non-EITE,EUR,bcr,0.05388338503429235,175,250
Output,non-EITE,OG20,LSR,-0.014730594266487707,175,250
Output,non-EITE,OG20,OBR,0.012247750528593393,175,250
Output,non-EITE,OG20,ABR,-0.03802980667595435,175,250
Output,non-EITE,OG20,ibr,0.007356431846594624,175,250
Output,non-EITE,OG20,bcr,0.010869011478731316,175,250
Output,non-EITE,ROW,LSR,-0.046768959289511525,175,250
Output,non-EITE,ROW,OBR,-0.021285865937581416,175,250
Output,non-EITE,ROW,ABR,-0.07197748096152701,175,250
Output,non-EITE,ROW,ibr,-0.027346668084793357,175,250
Output,non-EITE,ROW,bcr,-0.023806900180822765,175,250
Emissions,EITE,chn,LSR,0.304432081749928,175,250
Emissions,EITE,chn,OBR,0.21576306814878876,175,250
Emissions,EITE,chn,ABR,0.38337494027131935,175,250
Emissions,EITE,chn,ibr,0.23443029362721912,175,250
Emissions,EITE,chn,bcr,0.21936254008700917,175,250
Emissions,EITE,ind,LSR,0.49098219963985557,175,250
Emissions,EITE,ind,OBR,0.3483232252313062,175,250
Emissions,EITE,ind,ABR,0.6157202841163834,175,250
Emissions,EITE,ind,ibr,0.3813145746349056,175,250
Emissions,EITE,ind,bcr,0.3561100568656217,175,250
Emissions,EITE,usa,LSR,-34.96886239924578,175,250
Emissions,EITE,usa,OBR,-33.370122429895744,175,250
Emissions,EITE,usa,ABR,-47.40365551163465,175,250
Emissions,EITE,usa,ibr,-47.00099905649847,175,250
Emissions,EITE,usa,bcr,-41.312002877586764,175,250
Emissions,EITE,EUR,LSR,1.4886599306399573,175,250
Emissions,EITE,EUR,OBR,1.1149754362784092,175,250
Emissions,EITE,EUR,ABR,1.9321184744999442,175,250
Emissions,EITE,EUR,ibr,1.2910533475757324,175,250
Emissions,EITE,EUR,bcr,1.2095670483851073,175,250
Emissions,EITE,OG20,LSR,1.6975136836407723,175,250
Emissions,EITE,OG20,OBR,1.2722612270955613,175,250
